Date,State Name,DistrictName,Average Soilmoisture Level (at 15cm),Average SoilMoisture Volume (at 15cm),Aggregate Soilmoisture Percentage (at 15cm),Volume Soilmoisture percentage (at 15cm)
2020/06/18,TAMILNADU,CUDDALORE,0.05,629.29,0.8,31.88342309
2020/06/18,TAMILNADU,TIRUPPUR,0.03,792.76,0.19,28.41639117
2020/06/18,TAMILNADU,THE NILGIRIS,0.01,532.73,0.07,39.08948409
2020/06/18,TAMILNADU,THANJAVUR,0.44,584.78,3.22,32.10262746
2020/06/18,TAMILNADU,THOOTHUKKUDI,0.03,736.24,0.38,29.17502977
2020/06/18,TAMILNADU,DHARMAPURI,0.29,800.04,1.62,33.34368717
2020/06/18,TAMILNADU,ERODE,0.26,970.21,1.42,31.56468303
2020/06/18,TAMILNADU,KANNIYAKUMARI,0,318.94,0,34.46881896
2020/06/18,TAMILNADU,DINDIGUL,0,980.57,0.01,30.02603044
2020/06/18,TAMILNADU,VILUPPURAM,0,1273.22,0.02,33.32807331
2020/06/18,TAMILNADU,TIRUVANNAMALAI,0.03,1216.78,0.15,37.12246123
2020/06/18,TAMILNADU,RAMANATHAPURAM,0.16,669.06,2,30.41989901
2020/06/18,TAMILNADU,SIVAGANGA,0,669.74,0,29.15752561
2020/06/18,TAMILNADU,ARIYALUR,0.01,327.32,0.08,31.36451793
2020/06/18,TAMILNADU,KANCHEEPURAM,0.02,705.57,0.22,28.84639569
2020/06/18,TAMILNADU,VELLORE,0.17,1137.36,0.96,35.45093867
2020/06/18,TAMILNADU,KRISHNAGIRI,0.69,1000.82,3.87,36.73945008
2020/06/18,TAMILNADU,TIRUCHIRAPPALLI,0.36,738.48,2.45,30.55597959
2020/06/18,TAMILNADU,PERAMBALUR,0,321.76,0,34.34064039
2020/06/18,TAMILNADU,THIRUVARUR,0.02,409.11,0.34,33.53935068
2020/06/18,TAMILNADU,TIRUNELVELI,0.07,1020.06,0.72,27.51326191
2020/06/18,TAMILNADU,CHENNAI,0.25,20.94,3.39,30.87759706
2020/06/18,TAMILNADU,THIRUVALLUR,0.13,601.46,1.25,35.03105858
2020/06/18,TAMILNADU,SALEM,0.07,855.3,0.41,30.7701063
2020/06/18,TAMILNADU,MADURAI,0,661.01,0,33.11944471
2020/06/18,TAMILNADU,PUDUKKOTTAI,0.72,767.95,4.8,30.64208279
2020/06/17,TAMILNADU,THENI,0.04,549.32,0.4,35.64138488
2020/06/17,TAMILNADU,COIMBATORE,0.71,887.8,5.84,35.59308468
2020/06/17,TAMILNADU,KARUR,0.01,438.55,0.1,28.26822587
2020/06/17,TAMILNADU,VIRUDUNAGAR,0.02,767.8,0.13,33.12559511
2020/06/17,TAMILNADU,NAGAPPATTINAM,0.12,393.71,1.84,29.53766744
2020/06/17,TAMILNADU,NAMAKKAL,0.01,496.99,0.11,27.31808092
2020/06/17,TAMILNADU,CUDDALORE,0.07,642.66,0.98,32.56070923
2020/06/17,TAMILNADU,TIRUPPUR,0.03,804.8,0.24,28.84798613
2020/06/17,TAMILNADU,THE NILGIRIS,0.01,521.84,0.1,38.29018285
2020/06/17,TAMILNADU,THANJAVUR,0.48,601.77,3.63,33.03518362
2020/06/17,TAMILNADU,THOOTHUKKUDI,0.03,750.37,0.43,29.73473742
2020/06/17,TAMILNADU,DHARMAPURI,0.22,776.5,1.19,32.36253218
2020/06/17,TAMILNADU,ERODE,0.12,919.06,0.64,29.90070975
2020/06/17,TAMILNADU,KANNIYAKUMARI,0,325.25,0,35.15062904
2020/06/17,TAMILNADU,DINDIGUL,0.02,1007.31,0.12,30.84486079
2020/06/17,TAMILNADU,VILUPPURAM,0.01,1294.64,0.07,33.88888941
2020/06/17,TAMILNADU,TIRUVANNAMALAI,0.02,1195.55,0.12,36.47483123
2020/06/17,TAMILNADU,RAMANATHAPURAM,0.19,683.37,2.38,31.07022054
2020/06/17,TAMILNADU,SIVAGANGA,0,695.22,0,30.26690909
2020/06/17,TAMILNADU,ARIYALUR,0.03,336.14,0.2,32.20970645
2020/06/17,TAMILNADU,KANCHEEPURAM,0.01,687.27,0.07,28.09834206
2020/06/17,TAMILNADU,VELLORE,0.11,1085.61,0.62,33.83797527
2020/06/17,TAMILNADU,KRISHNAGIRI,0.49,959.07,2.71,35.20692054
2020/06/17,TAMILNADU,TIRUCHIRAPPALLI,0.42,769.96,2.92,31.85825417
2020/06/17,TAMILNADU,PERAMBALUR,0.02,329.3,0.08,35.14534706
2020/06/17,TAMILNADU,THIRUVARUR,0.03,417.59,0.53,34.23509296
2020/06/17,TAMILNADU,TIRUNELVELI,0.09,1046.66,0.86,28.23088054
2020/06/17,TAMILNADU,CHENNAI,0.17,19.5,2.44,28.7622952
2020/06/17,TAMILNADU,THIRUVALLUR,0.08,588.3,0.78,34.26436349
2020/06/17,TAMILNADU,SALEM,0.03,822.13,0.14,29.57680189
2020/06/17,TAMILNADU,MADURAI,0,676.25,0,33.88341357
2020/06/17,TAMILNADU,PUDUKKOTTAI,0.74,803.27,5.01,32.05146426
2020/06/16,TAMILNADU,THENI,0.05,548.75,0.44,35.60404932
2020/06/16,TAMILNADU,COIMBATORE,0.81,901.33,6.7,36.13557999
2020/06/16,TAMILNADU,KARUR,0.01,451.81,0.11,29.12264178
2020/06/16,TAMILNADU,VIRUDUNAGAR,0.02,783.25,0.15,33.79193688
2020/06/16,TAMILNADU,NAGAPPATTINAM,0.16,400.57,2.43,30.05258047
2020/06/16,TAMILNADU,NAMAKKAL,0.03,511.85,0.25,28.13514046
2020/06/16,TAMILNADU,CUDDALORE,0.08,660.04,1.2,33.44158439
2020/06/16,TAMILNADU,TIRUPPUR,0.08,825.78,0.57,29.60002958
2020/06/16,TAMILNADU,THE NILGIRIS,0.01,528.4,0.09,38.77136518
2020/06/16,TAMILNADU,THANJAVUR,0.45,591.01,3.4,32.44476795
2020/06/16,TAMILNADU,THOOTHUKKUDI,0.03,764.8,0.45,30.30682055
2020/06/16,TAMILNADU,DHARMAPURI,0.24,793.73,1.31,33.08044177
2020/06/16,TAMILNADU,ERODE,0.19,940.86,1.05,30.60970298
2020/06/16,TAMILNADU,KANNIYAKUMARI,0,332.09,0,35.88940862
2020/06/16,TAMILNADU,DINDIGUL,0.05,1012.7,0.3,31.00985913
2020/06/16,TAMILNADU,VILUPPURAM,0.04,1305.53,0.36,34.17387011
2020/06/16,TAMILNADU,TIRUVANNAMALAI,0.04,1212.46,0.24,36.990819
2020/06/16,TAMILNADU,RAMANATHAPURAM,0.22,698.04,2.72,31.7373073
2020/06/16,TAMILNADU,SIVAGANGA,0,697.99,0,30.38737799
2020/06/16,TAMILNADU,ARIYALUR,0.04,342.98,0.28,32.8652206
2020/06/16,TAMILNADU,KANCHEEPURAM,0.01,694.88,0.1,28.40939878
2020/06/16,TAMILNADU,VELLORE,0.08,1061.18,0.42,33.07655862
2020/06/16,TAMILNADU,KRISHNAGIRI,0.23,915.96,1.26,33.62447112
2020/06/16,TAMILNADU,TIRUCHIRAPPALLI,0.44,769.63,3.15,31.84466436
2020/06/16,TAMILNADU,PERAMBALUR,0.05,337.85,0.28,36.05767148
2020/06/16,TAMILNADU,THIRUVARUR,0.04,423,0.67,34.6780932
2020/06/16,TAMILNADU,TIRUNELVELI,0.11,1074.7,1.02,28.98711007
2020/06/16,TAMILNADU,CHENNAI,0.25,20.89,3.39,30.80697323
2020/06/16,TAMILNADU,THIRUVALLUR,0.1,581.84,0.96,33.88821131
2020/06/16,TAMILNADU,SALEM,0.04,846.92,0.24,30.46841559
2020/06/16,TAMILNADU,MADURAI,0,680.18,0.04,34.08000375
2020/06/16,TAMILNADU,PUDUKKOTTAI,0.66,719.67,4.44,28.71568865
2020/06/15,TAMILNADU,THENI,0.08,560.83,0.8,36.38817961
2020/06/15,TAMILNADU,COIMBATORE,0.78,903.7,6.43,36.23079589
2020/06/15,TAMILNADU,KARUR,0.02,470.47,0.15,30.32534083
2020/06/15,TAMILNADU,VIRUDUNAGAR,0.02,801.66,0.17,34.58636955
2020/06/15,TAMILNADU,NAGAPPATTINAM,0.21,413.18,3.14,30.99868937
2020/06/15,TAMILNADU,NAMAKKAL,0.04,524.43,0.42,28.8265968
2020/06/15,TAMILNADU,CUDDALORE,0.1,680.28,1.41,34.46714377
2020/06/15,TAMILNADU,TIRUPPUR,0.15,842.57,0.98,30.20198975
2020/06/15,TAMILNADU,THE NILGIRIS,0,521.48,0,38.26355513
2020/06/15,TAMILNADU,THANJAVUR,0.5,607.19,3.84,33.33312864
2020/06/15,TAMILNADU,THOOTHUKKUDI,0.03,780.16,0.45,30.91537038
2020/06/15,TAMILNADU,DHARMAPURI,0.16,760.46,0.88,31.69392404
2020/06/15,TAMILNADU,ERODE,0.25,939.37,1.38,30.56133925
2020/06/15,TAMILNADU,KANNIYAKUMARI,0,338.81,0,36.6160459
2020/06/15,TAMILNADU,DINDIGUL,0.14,1047.23,0.79,32.0673554
2020/06/15,TAMILNADU,VILUPPURAM,0.11,1333.14,0.97,34.89642267
2020/06/15,TAMILNADU,TIRUVANNAMALAI,0.01,1156.97,0.07,35.2977404
2020/06/15,TAMILNADU,RAMANATHAPURAM,0.24,714.53,2.96,32.48687009
2020/06/15,TAMILNADU,SIVAGANGA,0,731.12,0.04,31.82975552
2020/06/15,TAMILNADU,ARIYALUR,0.06,353.14,0.45,33.83852689
2020/06/15,TAMILNADU,KANCHEEPURAM,0.01,696,0.13,28.45517587
2020/06/15,TAMILNADU,VELLORE,0.09,1062.36,0.51,33.11322157
2020/06/15,TAMILNADU,KRISHNAGIRI,0.19,888.44,1.07,32.61418305
2020/06/15,TAMILNADU,TIRUCHIRAPPALLI,0.58,809.15,4.26,33.47984207
2020/06/15,TAMILNADU,PERAMBALUR,0.12,348.19,0.66,37.16138362
2020/06/15,TAMILNADU,THIRUVARUR,0.06,431.81,0.87,35.40042717
2020/06/15,TAMILNADU,TIRUNELVELI,0.12,1104.44,1.14,29.78941648
2020/06/15,TAMILNADU,CHENNAI,0.17,20.25,2.49,29.8635283
2020/06/15,TAMILNADU,THIRUVALLUR,0.1,580.4,0.95,33.80412293
2020/06/15,TAMILNADU,SALEM,0.05,853.16,0.27,30.69283662
2020/06/15,TAMILNADU,MADURAI,0.02,698.7,0.18,35.00787293
2020/06/15,TAMILNADU,PUDUKKOTTAI,0.69,758.75,4.75,30.27502581
2020/06/14,TAMILNADU,THENI,0.17,577.02,1.6,37.43852414
2020/06/14,TAMILNADU,COIMBATORE,1.06,941.13,8.63,37.73145435
2020/06/14,TAMILNADU,KARUR,0.03,493.05,0.26,31.7811715
2020/06/14,TAMILNADU,VIRUDUNAGAR,0.02,822.67,0.2,35.49287804
2020/06/14,TAMILNADU,NAGAPPATTINAM,0.25,427.33,3.62,32.05988126
2020/06/14,TAMILNADU,NAMAKKAL,0.09,548.61,0.87,30.15597424
2020/06/14,TAMILNADU,CUDDALORE,0.13,703.96,1.68,35.66669625
2020/06/14,TAMILNADU,TIRUPPUR,0.3,881.79,1.91,31.6078425
2020/06/14,TAMILNADU,THE NILGIRIS,0.01,531.07,0.12,38.96704063
2020/06/14,TAMILNADU,THANJAVUR,0.54,627.33,4.22,34.43832032
2020/06/14,TAMILNADU,THOOTHUKKUDI,0.03,797.38,0.45,31.59770917
2020/06/14,TAMILNADU,DHARMAPURI,0.29,792.25,1.62,33.01888552
2020/06/14,TAMILNADU,ERODE,0.39,974.75,2.12,31.71224636
2020/06/14,TAMILNADU,KANNIYAKUMARI,0,346.72,0,37.47079715
2020/06/14,TAMILNADU,DINDIGUL,0.28,1088.75,1.61,33.3388107
2020/06/14,TAMILNADU,VILUPPURAM,0.21,1386.47,1.89,36.29249354
2020/06/14,TAMILNADU,TIRUVANNAMALAI,0.03,1199.65,0.14,36.5998157
2020/06/14,TAMILNADU,RAMANATHAPURAM,0.26,733,3.14,33.32672505
2020/06/14,TAMILNADU,SIVAGANGA,0.01,764.32,0.13,33.27495464
2020/06/14,TAMILNADU,ARIYALUR,0.09,365.33,0.69,35.00644896
2020/06/14,TAMILNADU,KANCHEEPURAM,0.02,722.16,0.21,29.5249373
2020/06/14,TAMILNADU,VELLORE,0.15,1110.11,0.87,34.60168061
2020/06/14,TAMILNADU,KRISHNAGIRI,0.34,928.71,1.88,34.09238638
2020/06/14,TAMILNADU,TIRUCHIRAPPALLI,0.75,854.03,5.65,35.33716146
2020/06/14,TAMILNADU,PERAMBALUR,0.22,360.43,1.19,38.46741849
2020/06/14,TAMILNADU,THIRUVARUR,0.07,442.48,0.96,36.27564932
2020/06/14,TAMILNADU,TIRUNELVELI,0.14,1136.66,1.28,30.65841327
2020/06/14,TAMILNADU,CHENNAI,0.25,21.78,3.42,32.12224372
2020/06/14,TAMILNADU,THIRUVALLUR,0.2,608.62,1.81,35.44775475
2020/06/14,TAMILNADU,SALEM,0.11,889.31,0.66,31.99355372
2020/06/14,TAMILNADU,MADURAI,0.04,719.87,0.4,36.0686388
2020/06/14,TAMILNADU,PUDUKKOTTAI,0.74,800.2,5.1,31.92870529
2020/06/13,TAMILNADU,THENI,0.21,584.8,1.93,37.94338718
2020/06/13,TAMILNADU,COIMBATORE,1.16,956.82,9.39,38.36041771
2020/06/13,TAMILNADU,KARUR,0.04,507.55,0.33,32.71584753
2020/06/13,TAMILNADU,VIRUDUNAGAR,0.03,837.86,0.21,36.14812655
2020/06/13,TAMILNADU,NAGAPPATTINAM,0.3,440.08,4.09,33.0164197
2020/06/13,TAMILNADU,NAMAKKAL,0.11,565.24,1.15,31.06992195
2020/06/13,TAMILNADU,CUDDALORE,0.16,724.68,1.92,36.71662999
2020/06/13,TAMILNADU,TIRUPPUR,0.35,898.92,2.24,32.22163599
2020/06/13,TAMILNADU,THE NILGIRIS,0,531.88,0.06,39.02671718
2020/06/13,TAMILNADU,THANJAVUR,0.57,645.06,4.53,35.41200105
2020/06/13,TAMILNADU,THOOTHUKKUDI,0.03,809.34,0.46,32.07164473
2020/06/13,TAMILNADU,DHARMAPURI,0.38,814.95,2.08,33.96495859
2020/06/13,TAMILNADU,ERODE,0.45,996.49,2.47,32.41977318
2020/06/13,TAMILNADU,KANNIYAKUMARI,0,352.86,0,38.13400653
2020/06/13,TAMILNADU,DINDIGUL,0.34,1110.36,1.97,34.00060919
2020/06/13,TAMILNADU,VILUPPURAM,0.29,1432.59,2.61,37.49968508
2020/06/13,TAMILNADU,TIRUVANNAMALAI,0.05,1237.94,0.29,37.76821084
2020/06/13,TAMILNADU,RAMANATHAPURAM,0.27,750.21,3.27,34.10944328
2020/06/13,TAMILNADU,SIVAGANGA,0.02,790.82,0.23,34.42861644
2020/06/13,TAMILNADU,ARIYALUR,0.11,376.3,0.86,36.05810308
2020/06/13,TAMILNADU,KANCHEEPURAM,0.03,745.16,0.34,30.4649016
2020/06/13,TAMILNADU,VELLORE,0.2,1152.05,1.15,35.90887472
2020/06/13,TAMILNADU,KRISHNAGIRI,0.43,954.6,2.41,35.04293657
2020/06/13,TAMILNADU,TIRUCHIRAPPALLI,0.87,884.91,6.64,36.61478669
2020/06/13,TAMILNADU,PERAMBALUR,0.29,370.81,1.59,39.57541745
2020/06/13,TAMILNADU,THIRUVARUR,0.07,452.71,1.03,37.11369507
2020/06/13,TAMILNADU,TIRUNELVELI,0.15,1161.21,1.41,31.32051179
2020/06/13,TAMILNADU,CHENNAI,0.26,22.97,3.53,33.87702906
2020/06/13,TAMILNADU,THIRUVALLUR,0.28,631.64,2.54,36.78857205
2020/06/13,TAMILNADU,SALEM,0.17,915.98,1.04,32.95309117
2020/06/13,TAMILNADU,MADURAI,0.06,734.15,0.57,36.78411172
2020/06/13,TAMILNADU,PUDUKKOTTAI,0.77,833.26,5.48,33.24794207
2020/06/12,TAMILNADU,THENI,0.34,605.4,3,39.28008266
2020/06/12,TAMILNADU,COIMBATORE,1.29,988.27,10.27,39.62134185
2020/06/12,TAMILNADU,KARUR,0.05,535.16,0.45,34.49555689
2020/06/12,TAMILNADU,VIRUDUNAGAR,0.04,864.45,0.27,37.29526741
2020/06/12,TAMILNADU,NAGAPPATTINAM,0.37,461.53,4.78,34.62565772
2020/06/12,TAMILNADU,NAMAKKAL,0.18,596.73,1.78,32.80059518
2020/06/12,TAMILNADU,CUDDALORE,0.21,760.09,2.41,38.51039301
2020/06/12,TAMILNADU,TIRUPPUR,0.53,931.88,3.27,33.40319628
2020/06/12,TAMILNADU,THE NILGIRIS,0.01,551.23,0.18,40.44649909
2020/06/12,TAMILNADU,THANJAVUR,0.64,672.79,5.17,36.93408669
2020/06/12,TAMILNADU,THOOTHUKKUDI,0.04,829.77,0.58,32.88121096
2020/06/12,TAMILNADU,DHARMAPURI,0.54,855.97,2.99,35.67465061
2020/06/12,TAMILNADU,ERODE,0.6,1041.68,3.34,33.88973734
2020/06/12,TAMILNADU,KANNIYAKUMARI,0,363.57,0.01,39.29132605
2020/06/12,TAMILNADU,DINDIGUL,0.54,1157.67,3.18,35.44927685
2020/06/12,TAMILNADU,VILUPPURAM,0.41,1505.39,3.73,39.40543878
2020/06/12,TAMILNADU,TIRUVANNAMALAI,0.1,1300.77,0.61,39.68498526
2020/06/12,TAMILNADU,RAMANATHAPURAM,0.29,774.15,3.43,35.19781982
2020/06/12,TAMILNADU,SIVAGANGA,0.05,831.93,0.5,36.21843362
2020/06/12,TAMILNADU,ARIYALUR,0.14,394.88,1.15,37.83856386
2020/06/12,TAMILNADU,KANCHEEPURAM,0.06,781.95,0.65,31.9691819
2020/06/12,TAMILNADU,VELLORE,0.28,1220.05,1.64,38.02835105
2020/06/12,TAMILNADU,KRISHNAGIRI,0.6,999.34,3.33,36.68502216
2020/06/12,TAMILNADU,TIRUCHIRAPPALLI,1.06,934.35,8.19,38.6604946
2020/06/12,TAMILNADU,PERAMBALUR,0.41,387.54,2.31,41.36025712
2020/06/12,TAMILNADU,THIRUVARUR,0.08,469,1.09,38.44910873
2020/06/12,TAMILNADU,TIRUNELVELI,0.19,1205.81,1.69,32.52363045
2020/06/12,TAMILNADU,CHENNAI,0.27,24.88,3.56,36.69509708
2020/06/12,TAMILNADU,THIRUVALLUR,0.43,669.35,3.83,38.9853097
2020/06/12,TAMILNADU,SALEM,0.31,965.03,2.04,34.71756796
2020/06/12,TAMILNADU,MADURAI,0.09,760.62,0.86,38.11040482
2020/06/12,TAMILNADU,PUDUKKOTTAI,0.84,882.72,6.1,35.22154224
2020/06/11,TAMILNADU,THENI,0.43,620.69,3.82,40.27210855
2020/06/11,TAMILNADU,COIMBATORE,1.3,970.28,10.56,38.89990306
2020/06/11,TAMILNADU,KARUR,0.08,553.62,0.61,35.68531823
2020/06/11,TAMILNADU,VIRUDUNAGAR,0.05,891.27,0.38,38.45242142
2020/06/11,TAMILNADU,NAGAPPATTINAM,0.51,499.11,6.12,37.44576744
2020/06/11,TAMILNADU,NAMAKKAL,0.35,637.47,3.3,35.04035915
2020/06/11,TAMILNADU,CUDDALORE,0.43,818.54,4.45,41.47185297
2020/06/11,TAMILNADU,TIRUPPUR,0.77,972.27,4.67,34.85101491
2020/06/11,TAMILNADU,THE NILGIRIS,0.03,580.16,0.32,42.56945776
2020/06/11,TAMILNADU,THANJAVUR,0.76,714.87,6.24,39.24400121
2020/06/11,TAMILNADU,THOOTHUKKUDI,0.05,850.23,0.71,33.69186239
2020/06/11,TAMILNADU,DHARMAPURI,0.89,916.02,4.9,38.17710344
2020/06/11,TAMILNADU,ERODE,0.88,1105.3,5.01,35.95951463
2020/06/11,TAMILNADU,KANNIYAKUMARI,0,373.43,0.01,40.35726754
2020/06/11,TAMILNADU,DINDIGUL,0.68,1187.98,4,36.37736563
2020/06/11,TAMILNADU,VILUPPURAM,0.57,1609.66,5.04,42.13479531
2020/06/11,TAMILNADU,TIRUVANNAMALAI,0.21,1410.63,1.28,43.03686569
2020/06/11,TAMILNADU,RAMANATHAPURAM,0.31,801.17,3.67,36.42647183
2020/06/11,TAMILNADU,SIVAGANGA,0.07,862.6,0.75,37.55363182
2020/06/11,TAMILNADU,ARIYALUR,0.42,426.88,3.77,40.90472475
2020/06/11,TAMILNADU,KANCHEEPURAM,0.12,840.65,1.19,34.36900954
2020/06/11,TAMILNADU,VELLORE,0.43,1297.04,2.51,40.42804426
2020/06/11,TAMILNADU,KRISHNAGIRI,0.84,1047.9,4.71,38.46768084
2020/06/11,TAMILNADU,TIRUCHIRAPPALLI,1.15,962.5,8.88,39.82491806
2020/06/11,TAMILNADU,PERAMBALUR,0.45,400.98,2.52,42.794963
2020/06/11,TAMILNADU,THIRUVARUR,0.1,498.34,1.37,40.85439918
2020/06/11,TAMILNADU,TIRUNELVELI,0.24,1250.64,2.11,33.73265866
2020/06/11,TAMILNADU,CHENNAI,0.27,27.18,3.56,40.08326739
2020/06/11,TAMILNADU,THIRUVALLUR,0.63,713.62,5.36,41.56372829
2020/06/11,TAMILNADU,SALEM,0.62,1036.3,4.12,37.28167569
2020/06/11,TAMILNADU,MADURAI,0.11,780.69,1.05,39.11629188
2020/06/11,TAMILNADU,PUDUKKOTTAI,0.91,929.26,6.82,37.07858884
2020/06/10,TAMILNADU,THENI,0.3,596.23,2.63,38.68518847
2020/06/10,TAMILNADU,COIMBATORE,0.99,897.47,8.26,35.98088075
2020/06/10,TAMILNADU,KARUR,0.03,502.89,0.25,32.41494842
2020/06/10,TAMILNADU,VIRUDUNAGAR,0.03,831.33,0.21,35.86626851
2020/06/10,TAMILNADU,NAGAPPATTINAM,0.05,393.44,0.78,29.51747773
2020/06/10,TAMILNADU,NAMAKKAL,0.12,573.8,1.16,31.54014944
2020/06/10,TAMILNADU,CUDDALORE,0.09,707.39,1.14,35.84070507
2020/06/10,TAMILNADU,TIRUPPUR,0.63,922.02,3.84,33.04957752
2020/06/10,TAMILNADU,THE NILGIRIS,0,517.28,0,37.95530932
2020/06/10,TAMILNADU,THANJAVUR,0.51,637.31,3.9,34.98652853
2020/06/10,TAMILNADU,THOOTHUKKUDI,0.03,799.82,0.45,31.6943045
2020/06/10,TAMILNADU,DHARMAPURI,0.18,753.79,0.99,31.4157369
2020/06/10,TAMILNADU,ERODE,0.58,1019.33,3.17,33.16280473
2020/06/10,TAMILNADU,KANNIYAKUMARI,0,359.78,0.01,38.88234882
2020/06/10,TAMILNADU,DINDIGUL,0.61,1170.14,3.58,35.83093273
2020/06/10,TAMILNADU,VILUPPURAM,0.12,1356.22,0.98,35.50076789
2020/06/10,TAMILNADU,TIRUVANNAMALAI,0,1146.74,0.02,34.98564639
2020/06/10,TAMILNADU,RAMANATHAPURAM,0.24,721.89,2.88,32.82167391
2020/06/10,TAMILNADU,SIVAGANGA,0.03,812.61,0.35,35.37754333
2020/06/10,TAMILNADU,ARIYALUR,0.04,382.14,0.33,36.61712412
2020/06/10,TAMILNADU,KANCHEEPURAM,0.02,668.32,0.19,27.32370175
2020/06/10,TAMILNADU,VELLORE,0.02,1027.97,0.1,32.04144177
2020/06/10,TAMILNADU,KRISHNAGIRI,0.06,869.19,0.35,31.90726964
2020/06/10,TAMILNADU,TIRUCHIRAPPALLI,0.75,871.76,5.59,36.07048603
2020/06/10,TAMILNADU,PERAMBALUR,0.04,352.21,0.2,37.58964974
2020/06/10,TAMILNADU,THIRUVARUR,0.02,424.07,0.34,34.76620866
2020/06/10,TAMILNADU,TIRUNELVELI,0.19,1175.88,1.66,31.716235
2020/06/10,TAMILNADU,CHENNAI,0.21,19.9,2.94,29.35669433
2020/06/10,TAMILNADU,THIRUVALLUR,0.21,626.23,1.95,36.47363105
2020/06/10,TAMILNADU,SALEM,0.1,889.77,0.62,32.01002867
2020/06/10,TAMILNADU,MADURAI,0.08,744.3,0.73,37.29306357
2020/06/10,TAMILNADU,PUDUKKOTTAI,0.79,850.95,5.58,33.95402059
2020/06/09,TAMILNADU,THENI,0.33,605.92,2.93,39.31357882
2020/06/09,TAMILNADU,COIMBATORE,0.95,892.2,7.98,35.76968722
2020/06/09,TAMILNADU,KARUR,0.02,482.05,0.17,31.07207143
2020/06/09,TAMILNADU,VIRUDUNAGAR,0.03,841.62,0.25,36.31020625
2020/06/09,TAMILNADU,NAGAPPATTINAM,0.1,395.01,1.28,29.63507514
2020/06/09,TAMILNADU,NAMAKKAL,0.1,539.03,1,29.62893226
2020/06/09,TAMILNADU,CUDDALORE,0.08,697.32,1.08,35.33044639
2020/06/09,TAMILNADU,TIRUPPUR,0.61,905.17,3.75,32.44557441
2020/06/09,TAMILNADU,THE NILGIRIS,0,517.76,0.01,37.99099096
2020/06/09,TAMILNADU,THANJAVUR,0.48,624.8,3.53,34.29993105
2020/06/09,TAMILNADU,THOOTHUKKUDI,0.03,808.32,0.45,32.03129906
2020/06/09,TAMILNADU,DHARMAPURI,0.15,748.6,0.82,31.19947229
2020/06/09,TAMILNADU,ERODE,0.45,982.46,2.46,31.9631132
2020/06/09,TAMILNADU,KANNIYAKUMARI,0,362.28,0.01,39.15197893
2020/06/09,TAMILNADU,DINDIGUL,0.66,1180.76,3.88,36.15615615
2020/06/09,TAMILNADU,VILUPPURAM,0.07,1295.09,0.57,33.90057259
2020/06/09,TAMILNADU,TIRUVANNAMALAI,0,1100.95,0.01,33.58860855
2020/06/09,TAMILNADU,RAMANATHAPURAM,0.25,737.6,3.03,33.53581194
2020/06/09,TAMILNADU,SIVAGANGA,0.05,832.29,0.51,36.2341973
2020/06/09,TAMILNADU,ARIYALUR,0.03,356.6,0.24,34.17053116
2020/06/09,TAMILNADU,KANCHEEPURAM,0,598.29,0,24.46036895
2020/06/09,TAMILNADU,VELLORE,0.01,1003,0.04,31.2630652
2020/06/09,TAMILNADU,KRISHNAGIRI,0.01,841.94,0.03,30.90701778
2020/06/09,TAMILNADU,TIRUCHIRAPPALLI,0.67,853.65,4.95,35.32112112
2020/06/09,TAMILNADU,PERAMBALUR,0,335.05,0,35.75882939
2020/06/09,TAMILNADU,THIRUVARUR,0.01,412.32,0.12,33.80240084
2020/06/09,TAMILNADU,TIRUNELVELI,0.17,1181.34,1.54,31.86345066
2020/06/09,TAMILNADU,CHENNAI,0.01,11.08,0.14,16.34197277
2020/06/09,TAMILNADU,THIRUVALLUR,0.01,507.11,0.12,29.53557235
2020/06/09,TAMILNADU,SALEM,0.13,886.4,0.79,31.88890338
2020/06/09,TAMILNADU,MADURAI,0.08,753.81,0.79,37.76935958
2020/06/09,TAMILNADU,PUDUKKOTTAI,0.8,850.7,5.63,33.94398034
2020/06/08,TAMILNADU,THENI,0.43,621.77,3.75,40.342251
2020/06/08,TAMILNADU,COIMBATORE,1.14,916.67,9.57,36.75068889
2020/06/08,TAMILNADU,KARUR,0.03,498.83,0.26,32.15333342
2020/06/08,TAMILNADU,VIRUDUNAGAR,0.04,863.87,0.3,37.27040934
2020/06/08,TAMILNADU,NAGAPPATTINAM,0.01,359.56,0.18,26.97567919
2020/06/08,TAMILNADU,NAMAKKAL,0.15,562.31,1.5,30.90874311
2020/06/08,TAMILNADU,CUDDALORE,0.09,697.77,1.22,35.35314801
2020/06/08,TAMILNADU,TIRUPPUR,0.82,940.35,4.97,33.70678233
2020/06/08,TAMILNADU,THE NILGIRIS,0.01,528.9,0.14,38.80796737
2020/06/08,TAMILNADU,THANJAVUR,0.5,631.24,3.73,34.65342895
2020/06/08,TAMILNADU,THOOTHUKKUDI,0.03,827.29,0.5,32.78304645
2020/06/08,TAMILNADU,DHARMAPURI,0.24,772.13,1.31,32.18031565
2020/06/08,TAMILNADU,ERODE,0.53,1005.47,2.96,32.71186402
2020/06/08,TAMILNADU,KANNIYAKUMARI,0,374.58,0.01,40.4812651
2020/06/08,TAMILNADU,DINDIGUL,0.83,1221.31,4.87,37.39773884
2020/06/08,TAMILNADU,VILUPPURAM,0.14,1345.48,1.25,35.2195845
2020/06/08,TAMILNADU,TIRUVANNAMALAI,0.01,1128.97,0.04,34.44347793
